Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
129,67,1,74,6,-66,56,0,9,4
128,60,1,75,6,-59,67,0,9,4
131,58,1,75,5,-67,58,0,9,4
132,60,1,75,4,-70,54,0,9,4
128,63,1,73,8,-63,60,0,9,4
129,64,1,75,5,-63,62,0,9,4
128,57,1,75,12,-61,63,0,9,4
128,57,1,75,4,-65,56,0,9,4
127,61,1,75,7,-64,55,0,9,4
129,61,1,75,4,-64,60,0,9,4
129,59,1,75,4,-64,60,0,9,4
128,59,1,74,3,-64,58,0,9,4
129,61,1,75,2,-65,58,0,9,4
128,58,1,75,1,-63,60,0,9,4
129,59,1,74,2,-66,56,0,9,4
131,60,1,74,3,-68,56,0,9,4
129,60,1,75,2,-65,58,0,9,4
129,60,1,75,2,-65,58,0,9,4
128,58,1,74,6,-63,60,0,9,4
128,55,1,73,2,-65,56,0,9,4
130,59,1,74,7,-69,52,0,9,4
130,57,1,75,5,-67,56,0,9,4
128,59,1,75,0,-65,56,0,9,4
128,71,1,74,7,-64,58,0,9,4
128,78,1,75,18,-56,71,0,9,4
129,72,1,73,25,-52,78,0,9,4
130,60,1,75,15,-58,72,0,9,4
130,60,1,73,16,-66,58,0,9,4
131,61,1,73,25,-67,58,0,9,4
131,65,1,74,16,-67,58,0,9,4
129,60,0,74,7,-62,64,0,9,4
130,60,0,75,1,-66,58,0,9,4
130,58,0,74,1,-66,58,0,9,4
132,53,0,73,12,-70,54,0,9,4
132,57,0,73,13,-73,47,0,9,4
132,56,0,74,5,-70,54,0,9,4
129,54,0,75,3,-67,54,0,9,4
132,54,0,73,3,-72,50,0,9,4
128,67,0,74,4,-67,51,0,9,4
132,81,0,73,12,-64,66,0,9,4
139,69,0,76,31,-63,80,0,9,4
121,71,0,73,25,-49,69,0,9,4
131,59,0,77,6,-60,71,0,9,4
130,68,0,75,24,-67,56,0,9,4
131,87,0,75,13,-62,67,0,9,4
131,88,0,75,21,-47,88,0,9,4
134,79,0,75,35,-51,88,0,9,4
131,81,0,74,14,-54,79,0,9,4
133,77,0,75,10,-55,81,0,9,4
133,78,0,74,13,-58,77,0,9,4
132,85,0,74,2,-56,78,0,9,4
132,72,1,75,7,-50,86,0,9,4
136,75,0,74,10,-66,70,0,9,4
134,72,1,75,5,-61,75,0,9,4
136,65,0,76,22,-66,70,0,9,4
135,67,0,75,9,-70,61,0,9,4
137,65,0,75,14,-71,64,0,9,4
136,71,0,75,9,-71,62,0,9,4
132,68,0,75,13,-61,71,0,9,4
132,69,0,75,7,-64,66,0,9,4
134,66,0,75,8,-65,68,0,9,4
134,70,0,75,10,-68,63,0,9,4
131,69,0,76,4,-61,69,0,9,4
133,71,0,75,1,-64,68,0,9,4
132,71,0,76,10,-61,71,0,9,4
133,67,0,75,2,-63,70,0,9,4
134,71,0,75,4,-67,65,0,9,4
134,68,0,75,3,-64,70,0,9,4
135,69,0,75,7,-68,65,0,9,4
133,68,0,75,4,-64,68,0,9,4
134,68,0,75,3,-66,67,0,9,4
135,67,0,75,0,-68,65,0,9,4
135,69,0,74,5,-68,65,0,9,4
134,74,0,75,1,-65,68,0,9,4
134,53,0,76,10,-62,73,0,9,4
132,70,0,75,18,-73,47,0,9,4
132,70,0,75,3,-62,69,0,9,4
132,70,0,75,4,-62,69,0,9,4
133,68,0,74,25,-63,70,0,9,4
134,80,0,75,4,-66,67,0,9,4
134,81,0,74,12,-57,80,0,9,4
133,61,0,75,13,-55,81,0,9,4
134,63,0,75,11,-71,57,0,9,4
133,68,0,75,21,-68,61,0,9,4
134,75,0,75,17,-66,67,0,9,4
133,74,0,75,20,-60,74,0,9,4
135,67,0,75,13,-63,73,0,9,4
133,69,0,74,2,-66,65,0,9,4
134,65,0,75,7,-65,68,0,9,4
131,61,0,75,9,-64,64,0,9,4
134,51,0,75,9,-71,57,0,9,4
134,57,0,74,25,-76,45,0,9,4
130,61,0,77,10,-68,54,0,9,4
133,72,0,75,2,-69,59,0,9,4
134,71,0,76,29,-63,72,0,9,4
132,63,0,76,18,-61,71,0,9,4
134,65,0,75,2,-69,61,0,9,4
131,75,0,75,8,-64,64,0,9,4
135,72,0,74,2,-63,73,0,9,4
133,73,0,75,12,-62,71,0,9,4
134,74,0,75,8,-63,72,0,9,4
133,73,0,75,2,-61,73,0,9,4
133,70,0,76,2,-61,73,0,9,4
